,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
700,Comfy 2BR Downtown--Sleeps 5,District 19,36.17064,-86.79589,Entire home/apt,128,2,264,64,0
701,"Private, Spacious Upstairs Apartment",District 18,36.13806,-86.81074,Entire home/apt,99,3,23,153,0
702,Spacious 4BR/2.5B Whole House near Downtown!,District 17,36.14352,-86.76027,Entire home/apt,310,3,39,0,0
703,Explore 12 South from a Beautiful Carriage House,District 18,36.12212,-86.79144,Entire home/apt,142,2,499,93,0
704,5th Avenue Apartment - Downtown Nashville,District 19,36.16789,-86.78364,Entire home/apt,169,2,1,0,0
705,Private Entrance to En Suite in East Nashville,District 8,36.23082,-86.73104,Private room,85,2,269,8,1
706,2ND FLOOR APARTMENT- EAST NASHVILLE,District 5,36.18694,-86.76696,Entire home/apt,55,1,0,0,0
707,Amazing Entertainment Home near Airport & Downtown,District 13,36.13546,-86.63588,Entire home/apt,256,2,46,323,0
708,"The Speakeasy: Central, Upscale Location",District 17,36.12731,-86.77961,Entire home/apt,136,2,76,350,0
709,Chic Cottage near Downtown,District 16,36.11144,-86.73283,Entire home/apt,120,2,313,220,0
710,East Nashville Bedroom,District 6,36.18607,-86.7289,Private room,51,2,8,0,1
711,Private Pool - Home Near Downtown & Airport,District 14,36.1586,-86.63585,Entire home/apt,200,3,144,247,0
712,Hipster's Paradise,District 19,36.15261,-86.72315,Private room,55,10,58,0,1
713,4 bdrm+3offices /Gulch/Skyline/Grill/Rooftop,District 17,36.1455,-86.78519,Entire home/apt,651,30,22,229,0
714,"Historic East Nashville Getaway, 5 mins downtown",District 6,36.17049,-86.74722,Entire home/apt,248,3,23,79,0
715,Walk to shops and restaurants from cute 12 S Home!,District 18,36.12726,-86.79068,Entire home/apt,507,3,73,94,0
716,Green Hills Home with Pool [Permit#: T2021032485],District 25,36.11761,-86.82398,Entire home/apt,450,2,101,290,0
717,Spacious East Nashville Apartment,District 5,36.19059,-86.77141,Entire home/apt,54,30,69,43,0
718,The Flying Ham Camper Rentals- 16ft red ham,District 15,36.22977,-86.70034,Entire home/apt,180,1,1,365,0
719,NASHVILLE'S MUSIC ROW wants to see YOU in 2021!,District 19,36.15045,-86.79257,Entire home/apt,190,4,32,251,0
720,Downtown Nashville Riverfront Condo,District 19,36.17327,-86.78141,Entire home/apt,295,2,134,328,0
721,Cantrell's Airbnb on Broadway  @ 122,District 19,36.15024,-86.798,Entire home/apt,450,2,91,329,0
722,Historic & Newly-Renovated Home near Downtown,District 17,36.13808,-86.76886,Entire home/apt,264,2,55,0,0
723,Great location in Music City,District 19,36.14841,-86.79629,Entire home/apt,173,2,43,42,0
724,East Nashville Cottage  2 Bedrooms and 2 Bathrooms,District 6,36.18856,-86.73778,Entire home/apt,104,2,149,108,0
725,"Holleywood, East Nashville",District 7,36.19905,-86.7054,Entire home/apt,101,1,354,1,0
726,"Suite Tea - Cool, Cozy Refreshing Private Suite",District 8,36.2239,-86.72574,Entire home/apt,120,2,237,0,0
727,Victorian W. Nashville apartment. great location!,District 24,36.15135,-86.82777,Entire home/apt,142,1,694,144,0
728,Spacious attic apartment w/private deck,District 16,36.10239,-86.73437,Entire home/apt,117,2,212,67,0
729,STUMBLE HOME E. Nash Big & Hip,District 5,36.183849,-86.751907,Entire home/apt,321,1,210,143,0
730,Cozy 12th South Apartment,District 18,36.13146,-86.79465,Entire home/apt,80,2,3,0,0
731,Boutique Home with City View Balcony,District 17,36.14683,-86.78124,Entire home/apt,571,2,103,306,0
732,Award Winning Style and Comfort at Stunning Chalet Retreat,District 15,36.20764,-86.67981,Entire home/apt,119,1,187,211,0
733,Quiet room in west Nashville/Belle Meade location,District 24,36.12206,-86.84702,Private room,80,1,0,0,1
734,Cottages at Hermitage Golf Course,District 11,36.23536,-86.63769,Entire home/apt,299,1,7,265,0
735,Tyler House at East Nashville,District 7,36.20585,-86.72891,Entire home/apt,357,2,0,0,0
736,Historic Five Points Studio,District 6,36.178,-86.74679,Entire home/apt,92,1,413,2,0
737,Cozy Belmont/Hillsboro Area Condo,District 18,36.1341,-86.79813,Entire home/apt,115,1,29,0,0
738,Iris Inn! Relaxation Station near Opry Mills Mall,District 14,36.17122,-86.65357,Entire home/apt,188,3,122,329,0
739,Downtown Riverfront Condo,District 19,36.17191,-86.78084,Entire home/apt,204,2,70,302,0
740,4 Bedrooms 5 Bath Home 2.6 miles to Downtown,District 17,36.13714,-86.77774,Entire home/apt,497,2,24,84,0
741,"Charming Stone Cottage Loft, Highest End Location!",District 25,36.12192,-86.81925,Entire home/apt,210,30,3,231,0
742,Spacious Mid-Century Home in East Nashville,District 7,36.20977,-86.71937,Entire home/apt,300,2,69,148,0
743,"The ""Getaway"" in East Nashville",District 7,36.2209,-86.71734,Entire home/apt,89,30,349,15,0
744,"Spacious, Clean 4BR Home near Downtown Nashville",District 19,36.17118,-86.79142,Entire home/apt,586,1,5,296,0
745,"Modern Condo w/Free Yoga, Close to Downtown!",District 24,36.13567,-86.82419,Entire home/apt,95,30,221,286,0
746,★ Super Location ★ Walk to Coffee/Bars/Shops ★ 10 min to Downtown★,District 7,36.20134,-86.72536,Entire home/apt,187,2,115,349,0
747,Stylish Midcentury Gamehouse in East Nashville,District 6,36.17802,-86.72336,Entire home/apt,250,2,66,0,0
748,Nashville-Travelling Nurses & Business Travelers 1,District 11,36.26525,-86.65006,Entire home/apt,78,30,85,304,0
749,4BR from Thomas Rhett Video✦Patio/Deck/Fenced yard,District 8,36.20854,-86.73848,Entire home/apt,283,2,77,344,0
750,Downtown Townhouse for Six! STRP#2016034060,District 19,36.15046,-86.76673,Entire home/apt,257,2,173,213,0
751,Trendy Private Suite in East Nashville,District 7,36.21396,-86.70753,Private room,100,2,65,12,1
752,The Hummingbird Retreat - Walkable to 12 South!,District 18,36.12812,-86.79117,Entire home/apt,125,1,147,305,0
753,"Great House Sleeps 8, Super Close to Downtown",District 20,36.1436,-86.88483,Entire home/apt,250,3,46,63,0
754,Historic E. Nashville ❤️ Dog-Friendly ❤️2 King Beds!,District 5,36.1836,-86.75032,Entire home/apt,194,1,228,75,0
755,Shelby Suite,District 6,36.17045,-86.75549,Entire home/apt,113,2,187,188,0
756,Cute cottage near downtown/park,District 6,36.16848,-86.7426,Entire home/apt,239,1,132,360,0
757,Nashville's Green Hills Oasis,District 25,36.11658,-86.80444,Private room,99,2,70,196,1
758,Wayside Cottage (East Nashville),District 7,36.19446,-86.70512,Entire home/apt,109,2,301,122,0
759,Private 2BR Suite near Downtown,District 19,36.17989,-86.79218,Private room,89,2,103,112,1
760,12S -  Funky 'Ol Beach House/Best Locale/Quiet/Hip,District 18,36.12399,-86.7922,Entire home/apt,175,2,92,91,0
761,2 bedrooms friendly apartment,District 20,36.14546,-86.87118,Entire home/apt,80,2,1,0,0
762,Urban Modern 3 BR in 12 South Nashville,District 17,36.11732,-86.78994,Entire home/apt,135,1,322,176,0
763,The Oak Leaf Cottage - Minutes from Everything,District 16,36.09884,-86.74471,Entire home/apt,196,2,315,221,0
764,TREETOP LOFT Romantic Retreat,District 16,36.10395,-86.73062,Entire home/apt,108,1,635,67,0
765,Perfect Getaway In Awesome East Nashville,District 6,36.18423,-86.73322,Entire home/apt,161,30,166,307,0
766,Walk to Music Row Venues from a Stylish Boutique Loft,District 19,36.14659,-86.78986,Entire home/apt,169,1,361,243,0
767,Gorgeous 12 South Modern Farmhouse,District 17,36.12711,-86.7835,Entire home/apt,745,3,46,271,0
768,Sugar Maple East Renovated Historic East Nashville,District 6,36.18871,-86.73205,Entire home/apt,289,3,50,0,0
769,Location. Location. & you will feel at home here.,District 25,36.0901,-86.80122,Entire home/apt,345,3,131,5,0
770,Great 1 bedroom apartment in Downtown/Midtown,District 19,36.16163,-86.78953,Entire home/apt,200,1,10,0,0
771,Hayes Guest House #8,District 21,36.1511,-86.80515,Entire home/apt,80,1,426,346,0
772,Nashvegas getaway/ hot tub/ 6 miles to downtown,District 20,36.15246,-86.87215,Entire home/apt,153,2,153,141,0
773,The Gibson - East Nash / 5 Minutes to Downtown!,District 5,36.19405,-86.75609,Entire home/apt,199,1,110,326,0
774,The Gingerbread House - Location & Charm,District 24,36.12029,-86.84174,Entire home/apt,350,2,101,351,0
775,Explore Music Row at a Charming '20s Bungalow in 12 South,District 18,36.12501,-86.79241,Entire home/apt,314,2,225,230,0
776,Spacious Private Suite near Downtown Nashville,District 15,36.15992,-86.7091,Entire home/apt,60,1,305,97,0
777,Welcome to the River House,District 15,36.23665,-86.71175,Entire home/apt,224,1,122,206,0
778,Elliston House #6,District 21,36.151,-86.80428,Entire home/apt,64,1,347,358,0
779,Mi Casa Sue Casa: Private Entrance + Ensuite Bath,District 5,36.18269,-86.75946,Private room,109,1,329,54,1
780,Mi Casa Sue Casa: East Nashville Private Entrance,District 5,36.18298,-86.7578,Private room,105,1,302,79,1
781,Huge Sylvan Park Stunner - Minutes to Downtown,District 24,36.14043,-86.82965,Entire home/apt,475,3,23,0,0
782,Private room and bathroom- For long stay only,District 4,36.01889,-86.72274,Private room,35,31,20,223,1
783,2 Bdrm PERFECT Location Right by Vandy & Belmont,District 18,36.12585,-86.80354,Entire home/apt,135,30,28,54,0
784,Perfect House In The Heart of Music City,District 17,36.136,-86.76785,Entire home/apt,183,3,212,41,0
785,Stellar East Nashville Home,District 5,36.20866,-86.76242,Entire home/apt,108,1,322,57,0
786,Mid Century Music Row -  8 MINS TO DOWNTOWN!,District 19,36.14728,-86.78939,Entire home/apt,439,2,118,253,0
787,#Views! 3 miles to Broadway! Private balconies!,District 2,36.19634,-86.77735,Entire home/apt,167,1,67,103,0
788,Explore 12 South from an Enchanting Cottage,District 18,36.12645,-86.79149,Entire home/apt,147,2,160,305,0
789,New Luxury East Nashville Townhouse,District 5,36.19393,-86.75711,Entire home/apt,220,2,146,309,0
790,Walk to Downtown Nashville & Broadway★FREE Parking,District 19,36.17451,-86.78171,Entire home/apt,172,1,224,351,0
791,Queen Studio Close to Amenities and Hospitals,District 19,36.17071,-86.79612,Entire home/apt,150,2,54,0,0
792,Cottage-Like Setting near Vanderbilt/Lipscomb,District 25,36.09985,-86.79993,Entire home/apt,315,2,273,0,0
793,The Wagon Wheel House in Sylvan Heights,District 24,36.1499,-86.82574,Entire home/apt,150,3,118,300,0
794,Remodeled Apart. within 15 minutes of main events,District 16,36.12418,-86.7232,Private room,81,1,305,150,1
795,Retreat on the Lake and Near Airport and Downtown,District 29,36.09448,-86.6144,Private room,53,30,4,268,1
796,2 Bed/1 Bath Guest Apt in Beautiful Berry Hill!,District 17,36.12296,-86.76364,Entire home/apt,148,2,153,361,0
797,Hermitage Country Townhome 15 minutes from Nash,District 11,36.20298,-86.59086,Entire home/apt,90,2,4,0,0
798,Bright and Fun Rolling Hill Retreat close to Lower Broadway,District 26,36.07427,-86.73668,Entire home/apt,419,30,44,274,0
799,Private Room with Private Bath in South Nashville,District 32,36.03264,-86.66997,Private room,58,2,41,319,1
800,♪Quiet Spot One Block From Great Eateries/Bars♪,District 5,36.18925,-86.74781,Entire home/apt,78,1,548,297,0
801,"Central, Safe, & Convenient!",District 18,36.13546,-86.80035,Private room,43,2,46,0,1
802,The Pennington- Sweet single family home w/early checkin/late checkout Nov-Feb!,District 7,36.20445,-86.72506,Entire home/apt,193,2,144,326,0
803,"NashVegas Getaway Large, Lit Private Deck by Lake",District 13,36.12889,-86.63239,Entire home/apt,162,2,230,227,0
804,Sweet Cottage Bedroom Hideaway,District 5,36.19486,-86.74896,Private room,37,1,160,0,1
805,Hot Tub Huge 4BR 9Beds 4BA Quiet Area 10min Dwntwn,District 16,36.10799,-86.73251,Entire home/apt,154,2,213,255,0
806,Hip East Nashville Studio Apartment,District 7,36.20713,-86.72477,Entire home/apt,89,31,110,0,0
807,LARGE Luxury 5 Star Home.True 1 mile from downtown,District 17,36.13796,-86.76514,Entire home/apt,900,2,83,345,0
808,Chateau On Monroe - 5 Star Luxury Near Downtown,District 19,36.17361,-86.79709,Entire home/apt,629,2,70,232,0
809,East Nashville Apartment Close to Everything,District 6,36.18729,-86.7394,Entire home/apt,97,2,234,349,0
810,East Nashville Greenway Getaway,District 6,36.17343,-86.7199,Entire home/apt,239,2,57,15,0
811,Hidden Gem Walking Distance From Sounds Stadium,District 19,36.17756,-86.80005,Entire home/apt,202,2,25,85,0
812,"Bright ⭐️ Cheery East Nashville Home, Fenced Yard",District 7,36.20062,-86.72557,Entire home/apt,174,1,443,154,0
813,Sweet East Nashville Cottage,District 5,36.19527,-86.7492,Entire home/apt,115,1,26,0,0
814,Country Oasis ~ 10min to Downtown,District 13,36.13028,-86.70355,Entire home/apt,152,30,35,364,0
815,Dave's Place,District 6,36.16936,-86.75632,Private room,84,1,760,90,1
816,"Rustic, modern house in East Nashville",District 5,36.18857,-86.76707,Entire home/apt,74,2,289,47,0
817,Downtown Hostel (Female-Only Shared Dorm),District 19,36.1647,-86.77615,Shared room,999,1,402,0,2
818,Downtown Hostel (Male-Only Shared Dorm),District 19,36.1647,-86.77615,Shared room,999,1,179,0,2
819,Serene Apartment near the Grand Ole Opry,District 7,36.22752,-86.72473,Entire home/apt,99,2,148,328,0
820,The Gulch S. House w/Rooftop- Special Summer Rates,District 17,36.14694,-86.78226,Entire home/apt,729,2,153,330,0
821,Cozy Apartment Great Location,District 21,36.14198,-86.82234,Entire home/apt,72,2,44,0,0
822,Fernwood Open and spacious single level home,District 7,36.20593,-86.71328,Entire home/apt,204,2,182,117,0
823,Modern in East Nashville,District 6,36.17133,-86.75748,Entire home/apt,170,3,186,121,0
824,East Nashville Cozy Cottage,District 6,36.1898,-86.74309,Entire home/apt,129,2,260,114,0
825,Luxury Home in the heart of Nashville!,District 25,36.09146,-86.79689,Entire home/apt,750,3,47,355,0
826,"Renovated 3BR/2BA, 9 beds, Firepit, Bar & Hot Tub!",District 13,36.13804,-86.62974,Entire home/apt,329,1,160,237,0
827,Comfy Private Modern Studio-attached w/own entry,District 15,36.16107,-86.68498,Entire home/apt,68,2,229,73,0
828,12 miles to Downtown! Quaint & Cozy,District 9,36.23646,-86.67702,Entire home/apt,75,3,107,0,0
829,Luxurious Downtown Location,District 19,36.16194,-86.78046,Entire home/apt,250,1,19,0,0
830,Cabin-Schoolhouse @ Hachland Hill,District 1,36.31018,-86.90482,Private room,165,2,49,154,1
831,Indoor/Outdoor Entertainment Space 🎶 Mins to Downtown 🎶,District 26,36.07677,-86.73847,Entire home/apt,182,2,130,124,0
832,East Nashville Urban Farmhouse,District 8,36.21273,-86.73183,Entire home/apt,125,2,138,347,0
833,Country Inn Steeped in History/Hachland-Poplar #1,District 1,36.31018,-86.90482,Private room,145,1,50,170,1
834,Country Inn Steeped in History/Hachland-Poplar #2,District 1,36.31018,-86.90482,Private room,145,1,45,170,1
835,Country Inn Steeped in History/Hachland-Poplar #3,District 1,36.31018,-86.90482,Private room,165,1,44,170,1
836,"Downtown / East Nashville Condo, Great Location!",District 5,36.17451,-86.76437,Entire home/apt,85,30,27,165,0
837,Country Inn Steeped in History/Hachland- Poplar #4,District 1,36.31018,-86.90482,Private room,165,1,37,170,1
838,The Mainstay Home East Downtown,District 5,36.17597,-86.75912,Entire home/apt,470,3,109,166,0
839,**Cozy & Private Retreat 12 mi from Downtown**,District 12,36.2032,-86.59431,Private room,83,1,140,44,1
840,Honeycomb Hideout in Historic Edgehill Village,District 17,36.1388,-86.78604,Entire home/apt,126,2,155,143,0
841,The Historic East Nashville Birdhouse Decorated for Holidays,District 6,36.17395,-86.7455,Entire home/apt,248,1,563,140,0
842,Chateu de Nashville,District 21,36.14688,-86.81779,Entire home/apt,366,2,65,302,0
843,Patrons,District 1,36.18209,-86.84024,Entire home/apt,250,7,0,0,0
844,THIS IS IT! Sleep 12 in Beds & 1.5 mi to Downtown!,District 19,36.1736,-86.79824,Entire home/apt,592,3,95,233,0
845,Wooded Get-away in West Nashville,District 23,36.09489,-86.90695,Entire home/apt,95,2,168,328,0
846,Charming 3 bdrm apt near downtown/TSU,District 21,36.16438,-86.82528,Entire home/apt,200,2,92,0,0
847,MODERN NASHVILLE HOME - MINS TO BROADWAY,District 21,36.14548,-86.81732,Entire home/apt,332,2,166,296,0
848,As seen on Property Brothers : Rockin’ Resha Lane,District 2,36.19509,-86.83086,Entire home/apt,184,2,60,76,0
849,4 BED/2.5 BATH Nashville Home CLOSE TO EVERYTHING!,District 20,36.1607,-86.84814,Entire home/apt,176,3,29,0,0
850,Richland Creek Hideaway,District 23,36.08702,-86.88291,Entire home/apt,119,2,135,14,0
851,Near Vandy/Belmont Unv. -Short Uber Downtwn,District 17,36.12932,-86.78606,Entire home/apt,108,3,108,0,0
852,APARTMENT on BROADWAY MUSIC ROW,District 19,36.15035,-86.79595,Entire home/apt,199,1,9,344,0
853,Spacious Suite in Convenient East Nashville Locale,District 5,36.20282,-86.7599,Entire home/apt,81,2,247,20,0
854,Nashville Retreat w Pool Table + WiFi,District 15,36.2043,-86.68243,Entire home/apt,214,2,137,0,0
855,Luxe 4BR 2BA Spa Grill HUGE Master BIG Fenced Yard,District 16,36.10992,-86.74055,Entire home/apt,154,2,90,260,0
856,Modern Condo Near Airport/Lake/Trails/Opryland,District 12,36.20495,-86.60479,Entire home/apt,86,3,169,0,0
857,Southern Charm Minutes from Downtown - Sleeps 10,District 24,36.15009,-86.82787,Entire home/apt,421,2,58,118,0
858,Meridian Street Art House East Nashville,District 5,36.18893,-86.76919,Entire home/apt,140,30,14,0,0
859,7 minutes to Broadway! Free Parking! Sleeps 6!,District 21,36.15726,-86.81571,Entire home/apt,109,1,133,360,0
860,5 Points East Nashville - Cozy 1 BR Apartment,District 6,36.17043,-86.75113,Entire home/apt,104,2,208,41,0
861,HUGE VANDY HOME ★ WALK 2 GROCERY ★ MINS TO D'TOWN,District 18,36.13091,-86.80369,Entire home/apt,259,2,131,0,0
862,Brand New 3 Story Home Near Gulch w Skyline Views,District 17,36.13441,-86.78825,Entire home/apt,532,3,116,0,0
863,❤︎ The Johnny & June House ❤︎ Prime Location/Cheap Uber ❤︎,District 7,36.19765,-86.74127,Entire home/apt,142,2,226,353,0
864,"Quiet, romantic space near downtown Nashville",District 23,36.09699,-86.87803,Private room,80,2,117,48,1
865,Brentwood Private Duplex B,District 4,36.03785,-86.7729,Entire home/apt,95,30,29,205,0
866,Artist Retreat in The Heart of Nashville,District 18,36.12828,-86.81515,Entire home/apt,85,30,79,195,0
867,Adorable House Close to Airport & Downtown,District 16,36.12046,-86.70875,Entire home/apt,222,3,135,0,0
868,♫Here for a Good Time♫ 9 Min to DTN ⏱ 10AM CheckIn,District 20,36.15655,-86.86142,Entire home/apt,300,2,118,44,0
869,Explore East Nashville from a Musician's 1930s Craftsman,District 5,36.1906,-86.76725,Entire home/apt,171,1,41,0,0
870,1 BR Condo Downtown/Nissan Stadium,District 5,36.1741,-86.76502,Private room,110,180,4,89,1
871,Hamilton House Studio in heart of WeHo,District 17,36.13829,-86.76879,Entire home/apt,110,1,108,75,0
872,"NEW Modern  Home,  Downtown Views (WeHo)",District 17,36.14378,-86.76736,Entire home/apt,179,2,55,16,0
873,"Perfect 4BR - Sleeps 8, Close to Downtown/WestEnd.",District 24,36.14405,-86.85511,Entire home/apt,223,3,60,352,0
874,"Spacious Eastwood Home. Walk to bars, food, shops!",District 6,36.18692,-86.74284,Entire home/apt,75,30,183,1,0
875,The Rosedale-4 Bedroom Oasis In East Nash Stay 3 Nights get 4th Free Nov-Feb!,District 5,36.20056,-86.75455,Entire home/apt,223,2,93,360,0
876,Historic East Nashville Charmer - Pool & Hot Tub!,District 5,36.19217,-86.75074,Entire home/apt,400,2,36,242,0
877,"ROOM ON BROADWAY, MUSIC ROW (permit#09216012800)",District 19,36.14974,-86.79801,Private room,75,1,67,164,1
878,East Nashville Ranch,District 8,36.22394,-86.74006,Entire home/apt,119,2,192,262,0
879,Less than 2 miles from Lower Broadway!,District 19,36.1726,-86.7921,Entire home/apt,351,2,77,253,0
880,A perfect downtown place to stay!!!,District 19,36.17262,-86.78006,Entire home/apt,263,2,216,258,0
881,"Songwriter's and Musician's Dream, Tourist Heaven",District 16,36.10089,-86.73421,Private room,70,2,83,43,1
882,Downtown Historic Loft > 1 BLOCK TO BROADWAY > 304,District 19,36.16335,-86.77686,Entire home/apt,253,2,220,302,0
883,Cozy Cottage Near Downtown,District 2,36.18506,-86.80876,Entire home/apt,129,2,155,157,0
884,Spacious Townhome in the Nations,District 20,36.16081,-86.85937,Entire home/apt,305,3,179,228,0
885,Cozy Country Cottage in Nashville,District 1,36.22425,-86.87981,Entire home/apt,95,2,202,273,0
886,The Nashville Dollhouse - Luxe Townhouse by Centennial Park,District 21,36.14688,-86.81779,Entire home/apt,366,2,75,287,0
887,Nashville Condo ★ Walk to Broadway ★ FREE Parking,District 19,36.17255,-86.78006,Entire home/apt,165,1,243,323,0
888,KURT COBAIN ROOM! ~5 Miles To Downtown-30 day min.,District 16,36.1012,-86.71968,Private room,39,30,134,350,1
889,"Private and convenient, with a bit of artsy",District 13,36.13132,-86.70412,Private room,60,1,339,91,1
890,Prime DOWNTOWN Riverfront Condo so Near BROADWAY !,District 19,36.17429,-86.78111,Entire home/apt,115,2,103,333,0
891,Cottage II at West End/Vandy/Hillsboro,District 21,36.14705,-86.81845,Entire home/apt,103,1,459,293,0
892,Quiet oasis next to Belmont University & downtown,District 18,36.12986,-86.79381,Entire home/apt,365,2,107,256,0
893,Close - Convenient - Cozy  Place to yourself!,District 13,36.13155,-86.69833,Entire home/apt,126,2,162,229,0
894,12 South/Belmont/Edgehill - The Downtown Bungalow!,District 17,36.13574,-86.78719,Entire home/apt,59,1,130,0,0
895,Cozy Apartment in MidTown! 5-10 min to everything.,District 21,36.15011,-86.80204,Entire home/apt,75,2,2,0,0
896,Ultra-Clean 30 Day Plus Stay! Close to Everything!,District 24,36.13819,-86.83765,Entire home/apt,171,30,253,106,0
897,New Music City Modern Home 1 Block from Centennial Park,District 21,36.14688,-86.81779,Entire home/apt,418,2,38,308,0
898,"Hawkins I- Panoramic Gulch Rooftop, Free Early Checkin/Late Check Out Nov-Feb",District 19,36.14786,-86.78638,Entire home/apt,294,2,72,343,0
899,Walk to Vandy from a Private Midtown Cottage Apartment,District 21,36.14705,-86.81845,Entire home/apt,105,1,441,291,0
900,Meet 5 Queens and 1 King in a Prime Nashville Location,District 21,36.14688,-86.81779,Entire home/apt,328,2,53,333,0
901,Hawkins II- Dream Rooftop Views in The Gulch-Stay 3 Nites get 4th Free Nov-Feb!,District 19,36.14816,-86.78544,Entire home/apt,296,2,88,323,0
902,Fresh Parthenon on Point House near Centennial Park,District 21,36.14688,-86.81779,Entire home/apt,328,2,47,325,0
903,The Hawkins I and II- A Luxury Super Pad 2 Homes & Rooftops,District 19,36.14788,-86.78732,Entire home/apt,1077,2,40,321,0
904,SPACIOUS NASHVILLE HOME ★ 4BR - 2.5BTH ★ 7 BEDS,District 7,36.19693,-86.73612,Entire home/apt,231,2,138,209,0
905,GREAT LOCATION - Private guest suite!,District 16,36.11776,-86.74021,Entire home/apt,50,30,136,0,0
906,Cozy Cottage (3 Min. to Airport),District 14,36.15046,-86.65784,Entire home/apt,167,1,274,252,0
907,Urban Cabin and Crash Pad,District 6,36.17368,-86.74729,Entire home/apt,119,3,146,333,0
908,Luxurious Downtown Top floor corner2bd2bth-#611,District 19,36.15606,-86.76612,Entire home/apt,279,2,128,153,0
909,Recharge and Renew in a Preserved Historic Cottage,District 9,36.25225,-86.69728,Entire home/apt,189,1,356,350,0
910,Beautiful Nashville Guesthouse,District 18,36.12049,-86.79697,Entire home/apt,101,2,395,218,0
911,Hank Snows Ranch - Nashville's Most Unique Rental,District 8,36.26121,-86.72932,Entire home/apt,123,4,22,309,0
912,1 BR/Bth Rm 10-15 min from Nash,District 22,36.09352,-86.9254,Private room,60,1,73,0,1
913,Music City's Backstage Hideaway,District 17,36.13909,-86.76311,Entire home/apt,55,1,224,0,0
914,Nashville Getaway Y'all! -3 miles from downtown,District 24,36.14094,-86.8312,Entire home/apt,130,2,51,0,0
915,The View!  Rooftop Deck 3-Level Townhouse,District 5,36.19065,-86.7726,Entire home/apt,271,2,186,166,0
916,LOCATION-SPARKLING CLEAN-COMFORT in❤️of EastNash,District 5,36.18807,-86.75502,Entire home/apt,375,2,65,350,0
917,Easy Peasy E.Nash *30 day min--3 mi to Downtown,District 15,36.15217,-86.71964,Entire home/apt,118,30,11,362,0
918,"Midtown, West End, Vandy. Jan and March openings!",District 18,36.13891,-86.81702,Entire home/apt,478,2,128,237,0
919,4bd Belmont/Hillsboro home - perfect for groups!,District 18,36.125,-86.80032,Entire home/apt,495,2,17,0,0
920,"Bright, comfortable, & convenient - no hidden fees",District 20,36.15123,-86.86353,Entire home/apt,250,3,110,326,0
921,"South Nashville Cottage, Broadway is Back!",District 16,36.11834,-86.74715,Entire home/apt,224,2,165,162,0
922,"Retreat to a Bright, Clean Flat <10mi 2 Downtown",District 14,36.15449,-86.63892,Entire home/apt,107,3,27,0,0
923,🏡🏡 Greenwood Guest House with Hot Tub! ♨️♨️,District 5,36.19231,-86.75068,Entire home/apt,166,2,411,135,0
924,"East Nashville Mid-Century Gem, $8 Uber Downtown",District 5,36.1969,-86.7653,Entire home/apt,239,2,117,255,0
925,The Holiday Home! Brand New & Sleeps 12,District 20,36.16253,-86.87595,Entire home/apt,254,3,199,161,0
926,Little House Nashville,District 18,36.13444,-86.82196,Entire home/apt,79,2,15,329,0
927,Brand-New Luxury Rental in Nashville,District 17,36.14166,-86.79022,Entire home/apt,206,2,20,349,0
928,Inviting Retreat with Deck & Backyard in Hip Area,District 7,36.21108,-86.707,Entire home/apt,129,2,14,226,0
929,Luxury House with Water Views - Near Opryland,District 15,36.24279,-86.70622,Entire home/apt,216,2,13,244,0
930,Historic Remodeled House in Prime Downtown Locale,District 6,36.16999,-86.75936,Entire home/apt,129,2,41,320,0
931,"Cozy, Private, in Germantown, Doorstep to Downtown",District 19,36.1801,-86.78957,Entire home/apt,140,2,191,321,0
932,Scottish Cottage at Parker Place,District 2,36.20256,-86.78833,Entire home/apt,117,2,174,266,0
933,WALK to all the bars! DOWNTOWN Nashville Loft! 404,District 19,36.16328,-86.77673,Entire home/apt,249,1,317,279,0
934,Modern Space in Scenic Neighborhood,District 23,36.08858,-86.88347,Entire home/apt,75,30,216,202,0
935,"Grand Dream 4BR Home in Nashville w/ WiFi, AC, Parking, TV, Linens, Patio",District 22,36.10729,-86.93886,Entire home/apt,426,3,167,336,0
936,Luxury Spacious Loft > Heart of Downtown! > 306,District 19,36.16321,-86.77659,Entire home/apt,190,1,267,331,0
937,"Cozy, Loft-Style Getaway in 12 South",District 25,36.11552,-86.78567,Entire home/apt,134,1,192,0,0
938,"4 bed/3 bath Freshly Renovated, Hot Tub & Firepit!",District 15,36.16115,-86.66815,Entire home/apt,543,1,155,34,0
939,Sunny East Nashville Charmer - Family Friendly!,District 7,36.20214,-86.71429,Entire home/apt,249,3,256,0,0
940,Cooper's Cottage,District 16,36.09908,-86.73814,Entire home/apt,80,3,89,0,0
941,Luxurious 2 bd2bth Downtown Condo-Corner #321,District 19,36.15682,-86.76628,Entire home/apt,231,2,80,0,0
942,Serene 1BR in historic Music Row!,District 19,36.14508,-86.79643,Entire home/apt,151,2,146,237,0
943,Luxury 5 Star Living -2.5 miles from Downtown!,District 17,36.13239,-86.76811,Entire home/apt,543,2,97,173,0
944,Cozy Cottage in the Nations minutes from Downtown,District 20,36.15525,-86.85658,Entire home/apt,99,2,240,1,0
945,"La Casita East, cozy, comfortable, and clean!",District 6,36.17181,-86.74676,Entire home/apt,100,1,106,0,0
946,Downtown Nashville Loft > 1 block to BROADWAY! 207,District 19,36.16307,-86.77698,Entire home/apt,185,1,260,345,0
