,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
3459,Ruby Hill House!,Ruby Hill,39.68709,-105.0172,Entire home/apt,250,1,0,66,0
3460,The Cardinal | Stay In Walkable LoHi | Fast WiFi,Highland,39.76311,-105.01487,Entire home/apt,120,30,0,332,0
3461,COZY 3 BD 2.5 BA IN QUIET NEIGHBORHOOD CLOSE TO ✈️,Gateway - Green Valley Ranch,39.79348,-104.77588,Entire home/apt,266,2,1,363,0
3462,Cozy house in popular Rino/Curtis Park area,Five Points,39.76109,-104.98013,Entire home/apt,167,29,1,145,0
3463,Extended Stay Condo,Marston,39.62626,-105.09429,Entire home/apt,60,30,0,233,0
3464,"Denver's Best! Walk to LoHi, Stadium, Downtown",Jefferson Park,39.74818,-105.02103,Entire home/apt,199,29,1,350,0
3465,Modern & Private Carriage House just steps to RiNo,Whittier,39.76159,-104.97091,Entire home/apt,177,2,20,58,0
3466,Modern Allure Lifestyle | City View | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,69,1,16,249,0
3467,[NEW LISTING] Modern guesthouse with full kitchen,Washington Park West,39.70689,-104.98668,Entire home/apt,88,2,17,26,0
3468,The Blue Room: Minutes from DIA & Denver,Montbello,39.78662,-104.83636,Private room,47,1,12,171,1
3469,2 BR 2.5 BTH ENTIRE HOME close to DIA & Gaylord Re,Gateway - Green Valley Ranch,39.79245,-104.77093,Entire home/apt,250,2,3,28,0
3470,"Neat LoDo 1BR w/ Gym, Pool, W/D, 1 block to Coors Field, by Blueground",Five Points,39.75619,-104.99206,Entire home/apt,126,31,0,314,0
3471,DOWNTOWN CENTRAL-2 KINGS-GYM-POOL-VIEW-LOCATION!,CBD,39.74519,-104.9959,Entire home/apt,149,30,1,183,0
3472,Adorable Congress Park Suite!,Congress Park,39.73431,-104.942,Entire home/apt,75,1,11,194,0
3473,Come Relax in this Ocean Blue Room!,Gateway - Green Valley Ranch,39.79507,-104.78135,Private room,43,2,14,22,1
3474,"Incredible Brick Bungalow,situated on a corner lot",Washington Park,39.712,-104.96784,Entire home/apt,271,1,2,363,0
3475,Uptown Denver Apartment,North Capitol Hill,39.74584,-104.9802,Entire home/apt,138,3,9,148,0
3476,"Sunnyside, newly remodeled home",Sunnyside,39.77083,-105.01764,Entire home/apt,149,3,4,0,0
3477,"Sweet loft on 16th street mall, forest vibes",CBD,39.74499,-104.99295,Entire home/apt,304,29,0,365,0
3478,Unique loft downtown. Forrest meets vintage loft.,CBD,39.74655,-104.9928,Entire home/apt,303,29,0,365,0
3479,Landing | Modern Apartment with Amazing Amenities (ID279172),Civic Center,39.73778,-104.99314,Entire home/apt,67,30,0,305,0
3480,"Luxe Capitol Hill 1BR w/ Gym, W/D, near Governor's Park, by Blueground",Capitol Hill,39.72842,-104.9848,Entire home/apt,119,31,0,330,0
3481,Convenient & Well-Kept Suite In DU!,University,39.68141,-104.96772,Entire home/apt,70,1,6,199,0
3482,"Beautiful, centrally located- 3 bed/2 bath",University,39.67009,-104.96619,Entire home/apt,123,90,0,303,0
3483,One bedroom apartment for month to month!,Goldsmith,39.67544,-104.9184,Private room,31,30,1,268,1
3484,Cute Studio 2 Blocks from Light Rail & Bike Path!,Villa Park,39.73254,-105.03256,Entire home/apt,91,2,17,78,0
3485,Authentic & Cozy: Eclectic Old House in Cap Hill,Cheesman Park,39.73136,-104.97068,Entire home/apt,230,7,0,26,0
3486,Loretto Idyll | Theater & Yard | Peaceful 2 Bdrm,College View - South Platte,39.66264,-105.02429,Entire home/apt,146,1,13,0,0
3487,Monthly rental central to everything!,Lincoln Park,39.72663,-104.99273,Entire home/apt,89,30,0,13,0
3488,☞ Central Denver ★Townhome★ Historic Neighborhood,Five Points,39.75168,-104.97352,Entire home/apt,209,1,16,0,0
3489,"Bachelor Pad w Game Room, Theater & Hot Tub, 420ok",Five Points,39.76116,-104.97478,Entire home/apt,657,1,4,327,0
3490,Inviting 1BR w/ Workspace in Downtown Denver,Union Station,39.756,-105.00159,Entire home/apt,152,1,1,0,0
3491,Luxe & Bright 1BR Apt in Denver,Union Station,39.75641,-105.00157,Entire home/apt,145,1,1,10,0
3492,✈︎ DIA ★ Two Private rooms  ★ New Construction,Gateway - Green Valley Ranch,39.79218,-104.76356,Private room,93,1,10,0,1
3493,"Room in Earth friendly, peaceful home",University Hills,39.66348,-104.93501,Private room,90,29,0,178,1
3494,Rejuvenate in our Renovated Chic Navy 2 Bedroom,Virginia Village,39.67987,-104.92432,Entire home/apt,149,2,9,176,0
3495,Lovely & Chic Suite with Exposed Brick Walls!,Highland,39.76379,-105.00486,Entire home/apt,149,1,8,259,0
3496,⟶Mid-Mod Bungalow ★★★★★ Location 1blk fromTennyson,Berkeley,39.77268,-105.0421,Entire home/apt,296,1,22,191,0
3497,"Luxe LoHi 1BR w/ Gym, Roof, W/D, 3 blocks to Commons Park, by Blueground",Highland,39.76097,-105.0074,Entire home/apt,154,31,1,241,0
3498,Newly renovated garden level studio in the RiNo,Five Points,39.76083,-104.97919,Entire home/apt,53,40,0,245,0
3499,Colorful Western Vibe | Walk Everywhere| Espadín LoHi,Highland,39.758327,-105.015556,Entire home/apt,69,1,7,249,0
3500,Downtown top floor condo w/ fireplace & patio,Union Station,39.75353,-105.00579,Entire home/apt,111,29,2,272,0
3501,13Minutes Away from Cherry Creek Mall|Pool|Gym|,Lowry Field,39.71227,-104.89145,Entire home/apt,103,29,1,177,0
3502,Professionally maintained apt | 2BR in Denver,City Park,39.74262,-104.9537,Entire home/apt,202,90,0,365,0
3503,"Modern LoDo 1BR w/ W/D, Gym, near Union Station & 16th St, by Blueground",Union Station,39.754406,-105.002258,Entire home/apt,127,31,0,303,0
3504,Lovely 1 Bedroom Studio located in downtown Denver,University Hills,39.66873,-104.92889,Entire home/apt,125,29,0,180,0
3505,Lovely Victorian home in the heart of Wash Park,Washington Park West,39.69855,-104.97838,Entire home/apt,156,30,0,181,0
3506,City Lights,CBD,39.74516,-104.99619,Entire home/apt,80,30,0,234,0
3507,Carriage House on Chester,East Colfax,39.73681,-104.87944,Entire home/apt,55,7,1,332,0
3508,Brand New $2m 3578 SQ FT LoHi Masterpiece,Highland,39.76024,-105.0165,Entire home/apt,1346,2,8,344,0
3509,Sloan's Lake Mid-Mod Escape,West Colfax,39.74076,-105.05158,Entire home/apt,116,1,8,131,0
3510,Entire Townhome w/ Patio - 10 Mins to Downtown!,Villa Park,39.73014,-105.05319,Entire home/apt,124,3,7,170,0
3511,Comfortable & Cozy Apartment w/ Private Patio,East Colfax,39.74421,-104.88545,Entire home/apt,85,3,14,135,0
3512,Remodeled Loft Downtown Denver on 16th Street Mall,CBD,39.74364,-104.99387,Entire home/apt,100,30,0,303,0
3513,Professionally maintained apt | 1 BR in Denver,City Park,39.74059,-104.95382,Entire home/apt,186,90,0,365,0
3514,"Spacious Luxury Downtown Condo, walking distance to everything!",Five Points,39.75982,-104.99801,Entire home/apt,242,29,0,358,0
3515,Cozy 1-bedroom in perfect location,Jefferson Park,39.75677,-105.02049,Entire home/apt,94,29,0,332,0
3516,Park Hill Condo,Northeast Park Hill,39.773899626422455,-104.9366892874896,Entire home/apt,120,2,0,343,0
3517,Cozy Private Guest Apartment,Ruby Hill,39.69082,-105.01867,Entire home/apt,119,2,14,315,0
3518,Stylish&Hip+Arcade+PrivateEntry+Kitchen+Patio@DIA,Gateway - Green Valley Ranch,39.77646,-104.75393,Entire home/apt,104,1,13,144,0
3519,MamaNoy's House,Ruby Hill,39.6849,-105.01283,Entire home/apt,209,3,5,0,0
3520,Black door Dalhia,Hale,39.73762,-104.9308,Entire home/apt,59,30,1,182,0
3521,NEW! 2nd-Floor Apt: Walk to Highland Hot Spots!,Highland,39.7659,-105.01736,Entire home/apt,132,2,6,316,0
3522,Luxury 3BR Townhouse | Walk Everywhere!,Rosedale,39.67696,-104.98644,Entire home/apt,414,2,5,139,0
3523,Skyline Blue Modern Loft | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,100,1,12,267,0
3524,City views | Luxe Loft | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,69,1,13,259,0
3525,Mod Moroccan Oasis | Lifestyle Loft | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,74,1,18,255,0
3526,Livin’ La Vida Penthouse Loft | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,99,1,9,267,0
3527,Hidden Gem In Green Valley Ranch With All you Need,Gateway - Green Valley Ranch,39.78065,-104.77109,Entire home/apt,60,1,5,228,0
3528,Park Hill Urban Zen Home,Northeast Park Hill,39.76326,-104.92636,Entire home/apt,136,2,2,71,0
3529,Executive Tennyson St. Townhome w/Roof-top Patio,Berkeley,39.77672,-105.0451,Entire home/apt,302,7,3,0,0
3530,"New modern 1 bed, 1.5 bath, garage, central Denver",Overland,39.67102,-104.99099,Entire home/apt,145,4,8,1,0
3531,"Sleek LoHi 1BR w/ Gym, Roof, W/D, 3 blocks to Commons Park, by Blueground",Highland,39.75946,-105.00923,Entire home/apt,138,31,0,326,0
3532,"Gorgeous LoDo 2BR w/ Pool, Gym, 1 block from Coors Field, by Blueground",Five Points,39.75617,-104.99277,Entire home/apt,175,31,0,332,0
3533,"Premium Capitol Hill 2BR w/ W/D, 4 blocks to Cheesman Park, by Blueground",Capitol Hill,39.73815,-104.9748,Entire home/apt,166,31,0,339,0
3534,Great Apt with Mountain View in Denver,Lincoln Park,39.73458,-104.99565,Private room,80,1,5,0,1
3535,Feel at Home in Wash Park! Just Renovated! Unit #4,Washington Park West,39.70557,-104.981895,Entire home/apt,156,30,0,174,0
3536,"Modern 2-bedroom in LoHi w/ Patio, Near Downtown",Highland,39.76255,-105.01327,Entire home/apt,129,30,0,279,0
3537,Modern townhouse with rooftop mountain views,Berkeley,39.7754,-105.05305,Entire home/apt,252,2,2,10,0
3538,Spacious 2-bedroom * City Park * Private Suite,Skyland,39.75907,-104.9577,Entire home/apt,109,2,15,172,0
3539,Robin's Roost | 3BDRM | Backyard | Walkable Locale,Hale,39.72829,-104.93491,Entire home/apt,182,1,11,335,0
3540,The Jefferson Park Jewel,Jefferson Park,39.75578,-105.02336,Entire home/apt,153,1,4,68,0
3541,Professionally maintained apt | Studio in Denver,City Park,39.74255,-104.95199,Entire home/apt,163,90,0,365,0
3542,Wash Park Tudor mother in law apt,Washington Park,39.69202,-104.96307,Private room,102,1,0,179,1
3543,NEW! Downtown Denver High Rise w/ City + Mtn Views,CBD,39.74527,-104.99726,Entire home/apt,70,30,0,303,0
3544,"LoHi 5 bedroom 3,000sf House with Unbeatable Views",Highland,39.762794,-105.008026,Entire home/apt,1412,3,7,251,0
3545,Denver Highlands Brownstone,West Highland,39.7596,-105.03763,Entire home/apt,204,1,3,99,0
3546,Upscale apartment home | 2BR in Denver,Civic Center,39.73147,-104.9902,Entire home/apt,372,30,0,365,0
3547,Newly renovated 4 room apt near everything,Capitol Hill,39.72934,-104.97623,Entire home/apt,115,3,9,249,0
3548,Discounted TODAY! Newly renovated home!,Virginia Village,39.68342,-104.93504,Entire home/apt,164,2,11,76,0
3549,NEW! Luxe Denver Condo: 2 Blocks to Union Station!,Union Station,39.75502,-105.00629,Entire home/apt,228,2,1,356,0
3550,The Bandito Penthouse | Peloton | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,184,1,14,0,0
3551,Modern City Park Casita,Whittier,39.751266,-104.967476,Entire home/apt,143,1,2,265,0
3552,Charming SW Denver Home with a Private Guest Suite,Mar Lee,39.69188,-105.04644,Entire home/apt,125,2,2,240,0
3553,"Bright, Inviting Private Studio in Great Location",Washington Park West,39.71107,-104.97702,Entire home/apt,110,2,16,146,0
3554,The Colorado Seasons-Hot Tub and Rooftop Firepit!,West Colfax,39.74303,-105.02938,Entire home/apt,629,1,4,261,0
3555,Beautiful 3 Bedroom Guest Suite In North Denver!,Regis,39.79035,-105.03372,Entire home/apt,97,1,7,259,0
3556,"Comfortable, 3 Bedroom Home Near Downtown Denver",Regis,39.78652,-105.02782,Entire home/apt,124,30,0,82,0
3557,The Perry Sloan's Lake 🚵  Queen  Studio 4 minutes from Sloan's Lake Park,West Colfax,39.74077,-105.03863,Entire home/apt,91,2,8,358,0
3558,Beautiful Single-Family Home near the Airport,Gateway - Green Valley Ranch,39.770199,-104.738625,Entire home/apt,191,1,10,333,0
3559,"Comfortable, cute, close to Tennyson",Berkeley,39.77995,-105.0409,Entire home/apt,128,2,6,83,0
3560,Professionally maintained apt | 1BR in Denver,City Park,39.74111,-104.95387,Entire home/apt,160,90,0,365,0
3561,Professionally maintained apt | 1BR in Denver,City Park,39.74216802798858,-104.95178635267254,Entire home/apt,167,90,0,365,0
3562,Rest easy and live life | 1BR in Denver,University Park,39.674240643882165,-104.95784087125168,Entire home/apt,180,30,0,365,0
3563,New!!!!!  The Barnum Retreat.... 30 Day Rental,Barnum West,39.724983,-105.049919,Entire home/apt,127,30,0,269,0
3564,Sprawling Community | 2 BR in Denver,Washington Virginia Vale,39.7063,-104.92995,Entire home/apt,195,30,0,365,0
3565,Landing | Modern Apartment with Amazing Amenities (ID211399),DIA,39.80788,-104.77801,Entire home/apt,130,30,0,364,0
3566,"Dreamy Sloan's Lake 1BR w/ Gym, Pool, W/D, 1 block to park, by Blueground",West Colfax,39.741,-105.04063,Entire home/apt,129,31,1,354,0
3567,Love and Peace,Montbello,39.78608,-104.83722,Private room,30,29,4,148,1
3568,Bright and Cheerful Denver Bungalow,University,39.68183,-104.96755,Entire home/apt,144,30,0,67,0
3569,Historic charmer. Near City Park & downtown RiNo.,Whittier,39.76164,-104.96096,Entire home/apt,218,2,1,360,0
3570,4BDR *Clean & Comfy House *5 min 125 & Colo Blvd,Virginia Village,39.685482,-104.935738,Entire home/apt,257,1,0,36,0
3571,Private studio in the heart of Denver (430sq ft!),Valverde,39.71253,-105.01752,Entire home/apt,85,1,4,243,0
3572,Spacious 2 bedroom condo in Uptown Denver,North Capitol Hill,39.74195,-104.97469,Entire home/apt,108,30,1,286,0
3573,Berkeley Family Home - Walk to Tennyson,Berkeley,39.77373,-105.04649,Entire home/apt,179,30,0,18,0
3574,*New* 3 bedroom condo in Cap Hill,City Park West,39.74107,-104.97134,Entire home/apt,240,1,11,286,0
3575,Renovated Top Floor 2 bedroom-New Listing Discount,Capitol Hill,39.733883,-104.978386,Entire home/apt,110,30,0,0,0
3576,Town Room1,College View - South Platte,39.6792,-105.00062,Private room,65,29,0,365,1
3577,30 Day+ Stay At The Sunny Penthouse,Congress Park,39.73765,-104.95776,Entire home/apt,110,30,0,172,0
3578,Large 3 bed/1 bath Apt (30-day Min),Northeast Park Hill,39.76496,-104.93497,Entire home/apt,105,29,1,243,0
3579,Cheerful 5-bedroom residential home with patio,Gateway - Green Valley Ranch,39.78297217887487,-104.73800018759248,Private room,61,1,0,355,1
3580,Pet-Friendly Artistic 1BR + Office Downtown Loft,Union Station,39.7508,-105.00257,Entire home/apt,85,30,0,14,0
3581,Mod One Bedroom Suite in Historic Sunnyside Home,Sunnyside,39.77433,-105.015633,Entire home/apt,130,4,0,142,0
3582,NEW! Modern House w/ Yard < 7 Mi to Dtwn Denver!,Berkeley,39.78057,-105.05265,Entire home/apt,179,2,3,360,0
3583,"Beautiful 2-bedroom, 2-bath heart of Denver",City Park West,39.7495,-104.96865,Entire home/apt,107,5,1,244,0
3584,Gorgeous Guest Suite Near City Park!,Clayton,39.7653,-104.94339,Entire home/apt,91,1,1,224,0
3585,Modern Design House - Blocks to RiNo,Whittier,39.76003,-104.97091,Entire home/apt,631,3,4,335,0
3586,Broadway Central I,Speer,39.71845,-104.98704,Entire home/apt,76,30,0,79,0
3587,"Bright and Modern, Quiet Oasis by the City.",Barnum West,39.71170921709095,-105.05255160653432,Entire home/apt,119,1,1,16,0
3588,Stunning Mid-Century Modern Home with Yard + Patio,Virginia Village,39.69475,-104.92849,Entire home/apt,112,29,0,137,0
3589,Monthly rental in quiet neighborhood of Denver,Washington Virginia Vale,39.70375,-104.9241,Private room,180,30,1,302,1
3590,COZY 2 beds 2 baths condo just 15 min from DT,Goldsmith,39.67486,-104.91513,Entire home/apt,120,30,0,238,0
3591,Designer condo in the heart of Denver,Capitol Hill,39.73543,-104.98147,Entire home/apt,72,90,0,195,0
3592,Historic Art's District- Townhome w Scenic Rooftop,Lincoln Park,39.72763,-104.99717,Entire home/apt,182,2,3,2,0
3593,"Ideal LoHi 1BR w/ Pool, Gym, W/D, 2 blocks from Central St, by Blueground",Highland,39.756863,-105.014236,Entire home/apt,121,31,0,318,0
3594,"Modern LoDo 1BR w/ Gym, Roof, W/D, next to Union Station, by Blueground",Union Station,39.754406,-105.002258,Entire home/apt,135,31,0,198,0
3595,"Private 2-bdrm home, w/ a tree garden, near DU!",Athmar Park,39.69938,-105.00739,Entire home/apt,128,3,9,155,0
3596,Lovely Bohemian 2bd/2ba condo with free parking!,Sunnyside,39.77735,-105.02487,Entire home/apt,149,3,0,27,0
3597,Lux Sunnyside 2B 2b Now Available Over Holidays,Sunnyside,39.77703,-105.01366,Entire home/apt,119,29,1,271,0
3598,West Wash Park! Beautiful Condo! Parking! Denver!,Speer,39.71701323279984,-104.9765082233793,Entire home/apt,101,30,1,195,0
3599,Month2month* Pets* with parking&+patio,Speer,39.71394,-104.98205,Entire home/apt,100,30,0,292,0
3600,Private bedroom in historic neighborhood,South Park Hill,39.74923,-104.93481,Private room,64,30,0,55,1
3601,➤ Brand New Modern Guest Suite ➤ Central location,West Colfax,39.737011,-105.040215,Entire home/apt,85,1,10,77,0
3602,★REMODELED★ West Denver Bungalow★Near Meow Wolf,Barnum,39.71517,-105.03703,Entire home/apt,167,1,10,67,0
3603,The Sun Belle House- 4Bedrooms 2Floors With Extras,Gateway - Green Valley Ranch,39.79152,-104.79584,Entire home/apt,264,30,0,364,0
3604,"Modern LoHi 2b/2b, Large Rooftop Deck w/ City View",Highland,39.760536,-105.014008,Entire home/apt,270,2,2,31,0
3605,Outdoor Patio & Firepit | Fast Wifi | Sunnyside,Sunnyside,39.77546,-105.02239,Entire home/apt,128,1,6,170,0
3606,Feel at Home in Wash Park! Just Renovated! Unit #3,Washington Park West,39.70672,-104.98244,Entire home/apt,189,30,1,274,0
3607,Well-kept apartment home | 2 BR in Denver,Highland,39.75735,-105.00821,Entire home/apt,210,30,0,365,0
3608,Garden Level 2/1 (plus office) - 30 day min.,Northeast Park Hill,39.7632,-104.93504,Entire home/apt,90,30,0,365,0
3609,Three Bedroom Townhouse in RiNo,Five Points,39.76053,-104.97975,Entire home/apt,184,30,0,242,0
3610,Denver 2 Bedroom 1 Bath Private Basement Apartment,Westwood,39.70405,-105.03886,Entire home/apt,90,2,4,313,0
3611,Home Base to Explore Denver,West Colfax,39.73692,-105.03589,Entire home/apt,66,1,22,13,0
3612,"2 king beds, Newton sunroom, bright kitchen Denver",Regis,39.78709,-105.03779,Entire home/apt,89,1,16,95,0
3613,Feel at Home in Wash Park! Just Renovated! Unit #2,Washington Park West,39.70662,-104.98085,Entire home/apt,158,30,1,188,0
3614,Bright 2BR Suite Near DU Campus & Sports Fields!,University,39.68182,-104.96437,Entire home/apt,93,1,8,226,0
3615,Relaxing private bedroom with coffee bar,DIA,39.80161,-104.7638,Private room,51,1,9,160,1
3616,The High Street SpeakEasy,City Park West,39.74212,-104.96395,Entire home/apt,399,3,0,350,0
3617,"Chic LoHi 1BR w/ Pool, Gym, W/D, 2 blocks from Central St, by Blueground",Highland,39.756863,-105.014236,Entire home/apt,159,31,0,249,0
3618,"NEW! Sunny Denver Home w/ Grill, 2 Mi to City Park",Hale,39.73316509233296,-104.92826112583242,Entire home/apt,202,3,1,199,0
3619,Lovely Studio 5 minutes away from Downtown Denver,West Colfax,39.73766,-105.053,Entire home/apt,80,1,4,361,0
3620,Downtown Views in a 1-BR Condo (Min. 30 Days Req.),CBD,39.74552,-104.99624,Entire home/apt,95,30,2,312,0
3621,"Premium RiNo Studio w/ Gym & Roof Deck, walk to breweries, by Blueground",Five Points,39.77009,-104.9778,Entire home/apt,123,31,0,322,0
3622,"Cozy, spacious industrial studio w/ historic flair",North Capitol Hill,39.74654,-104.97952,Entire home/apt,140,2,4,28,0
3623,Cozy & Bright 1BR Apt w/Balcony in LoDo,Union Station,39.75541,-105.00216,Entire home/apt,152,1,3,1,0
3624,Lovely 2-Bedroom in La Alma Santa Fe Art District,Lincoln Park,39.72705,-104.99879,Entire home/apt,200,2,5,171,0
3625,Well-kept apartment home | 1 BR in Denver,Highland,39.75722,-105.00857,Entire home/apt,169,30,0,365,0
3626,Airbnb Getaway Modern Comfortable Home near DIA,Gateway - Green Valley Ranch,39.771548432632905,-104.75764073363524,Entire home/apt,300,2,0,364,0
3627,Comfortable entire 3BD home w/ full office setup!,East Colfax,39.74064,-104.89349,Entire home/apt,150,1,10,28,0
3628,Town Room 3,College View - South Platte,39.67719,-105.00063,Private room,65,29,0,365,1
3629,NEW! Cherry Creek Home: Walk to Mall & Restaurants,Cherry Creek,39.71975,-104.94283,Entire home/apt,225,3,2,341,0
3630,"Cozy BR w/ loft bed & computer desk, near the RiNo",Five Points,39.7626,-104.97373,Private room,49,2,5,167,1
3631,Inspiring 2 bed/2 bath Basement Apartment,Speer,39.721836,-104.984039,Entire home/apt,185,2,4,339,0
3632,"Cozy, Chic, City Basement Suite Completely Private",Barnum,39.71972,-105.02941,Entire home/apt,61,1,19,72,0
3633,Luxury Townhome near Downtown Denver-THE VIEWS!!!,West Colfax,39.74285,-105.03972,Entire home/apt,123,2,8,0,0
3634,Contemporary oasis in the city,City Park,39.74159,-104.95051,Entire home/apt,65,30,1,0,0
3635,Bright 2-Bedroom Bungalow w/ patio & parking,Villa Park,39.73042,-105.03152,Entire home/apt,151,2,5,46,0
3636,Cozy Private Wash Park Home,Washington Park West,39.7091,-104.97467,Entire home/apt,124,1,1,78,0
3637,Lincoln Loft - Apartment in West Wash Park,Speer,39.72057963658453,-104.98480634779904,Entire home/apt,90,30,0,303,0
3638,Quiet and Relaxing City Living,East Colfax,39.74187,-104.89026,Private room,48,1,4,179,1
3639,Breathtaking Views Luxury Condo in LoHi w/Parking!,Highland,39.76226,-105.010315,Entire home/apt,200,30,1,147,0
3640,Private suite in vibrant LOHI neighborhood!,Highland,39.76842,-105.00094,Entire home/apt,101,3,0,141,0
3641,Cozy Capitol Hill Studio all to yourself!,Capitol Hill,39.73339,-104.98114,Entire home/apt,57,29,1,47,0
3642,Pristine Suite In Unbeatable Five Points!,Five Points,39.75793,-104.97578,Entire home/apt,137,1,12,226,0
3643,Modern RiNo Revival | Rooftop Deck | Peloton,Five Points,39.75852,-104.98846,Entire home/apt,124,1,6,260,0
3644,Beautiful town home in the heart of Platt Park!,Platt Park,39.68403,-104.97992,Entire home/apt,192,2,2,6,0
3645,Stunning new 3bd/3.5ba townhome -Walk to Mile High,West Colfax,39.74346,-105.0271,Entire home/apt,386,1,5,339,0
3646,Luxury 3-Bedroom Condo - New Listing!,Union Station,39.75739,-105.00272,Entire home/apt,246,30,0,178,0
3647,Open 3-Bed 3-Bath West Highlands Craftsman w/ Loft,West Highland,39.76674,-105.02794,Entire home/apt,429,4,2,59,0
3648,🧳WANDERLUST Cheesman Park Getaway parking roof🥶🐶,Capitol Hill,39.73336,-104.97409,Entire home/apt,169,1,6,289,0
3649,Cozy & Inviting Suite in Berkeley near Regis!,Regis,39.78654,-105.03488,Entire home/apt,64,1,1,231,0
3650,Unique Denver Designer home w/ outdoor oasis,Athmar Park,39.70474,-105.01715,Entire home/apt,214,2,0,325,0
3651,Delta Private bedroom by Denver airport,Gateway - Green Valley Ranch,39.79412,-104.78005,Private room,48,1,3,364,1
3652,Lovely Cheesman Park apt on tree lined street IV,Cheesman Park,39.73361,-104.97114,Entire home/apt,125,30,0,65,0
3653,Modern 4bedroom in the heart of hip Highlands,Berkeley,39.77409,-105.05141,Entire home/apt,650,3,0,362,0
3654,Elegantly Remodeled Duplex! WFH Chic!,Berkeley,39.773098,-105.052979,Entire home/apt,134,30,0,328,0
3655,"Lofty Red Brick Bungalow in Cole, RiNo, FivePoints",Cole,39.767311411492095,-104.96514195061016,Entire home/apt,110,30,0,219,0
3656,"Newly Remodeled, Modern Denver Home",Five Points,39.75263,-104.9743,Entire home/apt,92,30,0,308,0
3657,Amazing Denver Location in the Heart of LoHi,Highland,39.76369,-105.00779,Entire home/apt,342,3,1,327,0
3658,"Luxe Cherry Creek Studio w/ Lounge, W/D near 2nd Ave shops, by Blueground",Cherry Creek,39.71748,-104.94948,Entire home/apt,126,31,0,339,0
3659,"Hip Cherry Creek Studio w/ Lounge & W/D near 2nd Ave shops, by Blueground",Cherry Creek,39.71936,-104.94781,Entire home/apt,137,31,0,282,0
3660,Denver Green Door Guesthouse - City Park,Skyland,39.75793,-104.94394,Entire home/apt,89,1,0,242,0
3661,Cozy Suite in a Central Location Near Everything,Speer,39.72074,-104.98708,Entire home/apt,108,1,8,62,0
3662,Upscale apartment home | 1BR in Denver,Civic Center,39.73165,-104.98997,Entire home/apt,210,30,0,365,0
3663,"Sleek Berkeley 1BR w/ Gym & W/D near Tennyson shops + bars, by Blueground",Berkeley,39.76974,-105.04417,Entire home/apt,130,31,0,290,0
3664,Modern Rustic Townhome in the Heart of Denver,City Park West,39.74322,-104.96736,Entire home/apt,463,1,1,0,0
3665,The Sun Belle House,Gateway - Green Valley Ranch,39.79316,-104.79626,Entire home/apt,189,29,0,334,0
3666,Live + Work + Stay + Easy | 2 BR in Glendale,Washington Virginia Vale,39.70257,-104.93372,Entire home/apt,182,90,0,365,0
3667,NEW! HEART OF DENVER HIGH-RISE KING BED*GYM*VIEWS,CBD,39.74552,-104.99606,Entire home/apt,95,30,0,303,0
3668,"Airy Cherry Creek Studio w/ Lounge, W/D near 2nd Ave shops, by Blueground",Cherry Creek,39.718552,-104.948929,Entire home/apt,124,31,0,348,0
3669,Designer Loft in RiNo,Five Points,39.76718,-104.97911,Entire home/apt,149,30,0,292,0
3670,Upper 103 2 bedroom unit in Denver with 2 king bed,Barnum West,39.71393,-105.05102,Entire home/apt,59,1,7,173,0
3671,Live + Work + Stay + Easy | 1 BR in Glendale,Washington Virginia Vale,39.70322,-104.93337,Entire home/apt,147,90,0,365,0
3672,Spacious 1 bedroom with a work from home office,Cherry Creek,39.71156,-104.94288,Entire home/apt,75,60,1,212,0
3673,Modern Two Bedroom Home near Denver University,University,39.67299,-104.96575,Entire home/apt,155,1,11,11,0
3674,Spacious 2 BR Apt - Loft Style and Open Plan!,CBD,39.74236,-104.99436,Entire home/apt,142,29,0,304,0
3675,One Bed Loft Apartment with great wifi!,CBD,39.74623,-104.99305,Entire home/apt,128,29,1,346,0
3676,Downtown Denver 2BR Apartment | Open Plan,CBD,39.74247,-104.99423,Entire home/apt,137,29,0,359,0
3677,Comfortable 1BR Apt in historic Downtown building,CBD,39.74476,-104.99361,Entire home/apt,128,29,0,307,0
3678,Downtown Denver 2BR Apt - Loft Style Living!,CBD,39.74438,-104.99459,Entire home/apt,132,29,0,285,0
3679,HUGE 2 Bedroom historic loft | Downtown Denver,CBD,39.74636,-104.99474,Entire home/apt,140,29,0,332,0
3680,Bright and airy downtown loft! Great wifi!,CBD,39.74511,-104.993,Entire home/apt,145,29,1,328,0
3681,Downtown Denver Loft Style 2BR Apartment,CBD,39.74671,-104.99458,Entire home/apt,142,29,0,289,0
3682,Loft Style Apt with Fast Wifi and Gym!,CBD,39.74498,-104.99477,Entire home/apt,151,29,0,330,0
3683,Downtown Denver 2BR Apartment - Open Plan Living!,CBD,39.74532,-104.99304,Entire home/apt,140,29,0,362,0
3684,Breathtaking & Modern 1BR Apt in LoDo,Union Station,39.75587,-105.0,Entire home/apt,145,1,3,40,0
