,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
1350,Cozy Home by UW & SEA Chd's - Entire Upstairs Unit,Ravenna,47.68046,-122.29935,Entire home/apt,175,2,114,0,0
1351,Urban Oasis in hip Columbia City,Columbia City,47.55714,-122.28727,Entire home/apt,179,2,91,272,0
1352,Charming townhome on the west side of Queen Anne,West Queen Anne,47.6372,-122.37347,Private room,45,30,13,3,1
1353,Colorful and Stylish Studio with a Private Garden,Pinehurst,47.70866,-122.31316,Entire home/apt,124,2,154,345,0
1354,Judi's Place on the lake (family comfortable),Phinney Ridge,47.66937,-122.34043,Entire home/apt,150,2,164,0,0
1355,Charming Upper Fremont Studio+,Fremont,47.66372,-122.34885,Entire home/apt,119,2,105,75,0
1356,Panoramic Views 3-Bedroom Suite,North Admiral,47.5877,-122.39207,Entire home/apt,426,2,33,0,0
1357,Green Lake Guest Suite - 1 Block to Lake,Green Lake,47.67421,-122.33314,Entire home/apt,95,1,302,243,0
1358,2 Queen Bedrooms - Seattle Craftsman Private Floor,Phinney Ridge,47.67841,-122.36101,Entire home/apt,199,30,17,87,0
1359,Entire Guest House on Waterfront Lake Washington,Rainier Beach,47.51168,-122.24554,Entire home/apt,192,30,71,98,0
1360,❤180° Waterfront Acre Views @ vacationloghome•com,Mount Baker,47.58814,-122.28696,Entire home/apt,899,30,3,362,0
1361,"Cozy Hawk's Nest, features a roof top deck!",Alki,47.57497,-122.41518,Entire home/apt,100,30,81,234,0
1362,New & contemporary in prime Seattle neighborhood,Broadway,47.62477,-122.31563,Entire home/apt,141,2,175,158,0
1363,Charming Greenwood Home (North Seattle),Greenwood,47.70244,-122.34696,Entire home/apt,96,30,28,36,0
1364,Seattle Bright 3BR with Backyard,Brighton,47.53549,-122.27615,Entire home/apt,150,30,56,181,0
1365,"One Bedroom Apt in Sunset Hill, Seattle/Ballard",Sunset Hill,47.68084,-122.39598,Entire home/apt,77,3,31,0,0
1366,Bamboo Apartment Montlake,Montlake,47.63817,-122.30454,Entire home/apt,145,30,51,217,0
1367,Basement apartment in Craftsman home,Stevens,47.62332,-122.30962,Entire home/apt,85,30,10,82,0
1368,Central Seattle Victorian Home,Minor,47.61247,-122.30277,Entire home/apt,275,30,6,263,0
1369,Charming Downtown Seattle Flat-- Steps from Amazon,Belltown,47.61609,-122.3402,Entire home/apt,85,30,137,4,0
1370,Phinney Ridge 3-Bedroom House overlooking Ballard,Phinney Ridge,47.66675,-122.35736,Entire home/apt,250,30,3,177,0
1371,Bright 'n Airy -Top Floor-  2 Bedroom W Sea Ranch,Riverview,47.53723,-122.35582,Entire home/apt,200,30,6,89,0
1372,Artist one bedroom in capitol hill,Broadway,47.61401,-122.32813,Entire home/apt,700,30,25,270,0
1373,"University Park Daylight, Mother-in-law, studio",University District,47.66745,-122.30883,Entire home/apt,100,5,116,0,0
1374,"Adorable studio in Queen Anne, a walker's paradise",East Queen Anne,47.63174,-122.35584,Entire home/apt,75,30,36,184,0
1375,Spacious cottage in Columbia City/Seward Park,Seward Park,47.55797,-122.26681,Entire home/apt,202,2,27,142,0
1376,Susan 's  home near light rail「讲中文」,Dunlap,47.52819,-122.27836,Private room,44,30,64,338,1
1377,Harbor Steps 16th fl Huge Unit ~ Great Water Views,Central Business District,47.60683,-122.33862,Entire home/apt,358,2,39,323,0
1378,RAVENNA TUDOR  STUDIO,Ravenna,47.68636,-122.3057,Entire home/apt,75,3,108,170,0
1379,Harbor Steps ~ So Spacious ~ City Views ~ Downtown,Central Business District,47.60695,-122.33864,Entire home/apt,302,2,64,308,0
1380,Cozy Townhome in Capitol Hill,Minor,47.61371,-122.30957,Entire home/apt,300,30,106,258,0
1381,"Prime location with all comforts, charm & privacy",Broadway,47.62502,-122.31694,Entire home/apt,150,2,163,73,0
1382,"Harbor Steps, Prime Downtown Location, Water Views",Central Business District,47.60634,-122.3382,Entire home/apt,326,2,33,337,0
1383,Sweet spot in the heart of the Central District,Mann,47.6144,-122.3018,Entire home/apt,125,2,114,154,0
1384,Light and Spacious Ranch House - Top Main Floor,Riverview,47.53723,-122.35582,Entire home/apt,186,30,3,89,0
1385,Spacious room w/TV in shared home near downtown,North Delridge,47.56811,-122.35874,Private room,65,11,125,75,1
1386,Stunning Urban Loft in Historic Downtown Seattle,Pioneer Square,47.60152,-122.33078,Entire home/apt,130,2,129,163,0
1387,❣ Awesome Capitol Hill Apt! Close To Everything,Broadway,47.61421,-122.31498,Entire home/apt,79,1,182,146,0
1388,Ballard getaway with entire downstairs for you,Loyal Heights,47.68758,-122.37906,Private room,100,1,99,109,1
1389,"University of Washington, Seattle, yoga, cross fit",Ravenna,47.67888,-122.309,Private room,30,30,8,20,1
1390,Blue House - Sunset Suite,North Delridge,47.56751,-122.36275,Private room,35,2,288,65,1
1391,West Seattle Large Bedroom,Riverview,47.54047,-122.35386,Private room,39,1,6,353,1
1392,Quiet home in Seattle's Broadview neighborhood,Bitter Lake,47.70811,-122.35302,Entire home/apt,120,30,20,115,0
1393,Quiet Studio with private bath 15 min to UW,Victory Heights,47.7017,-122.30498,Entire home/apt,59,2,181,75,0
1394,West Seattle Spacious Bedroom,Riverview,47.54036,-122.35363,Private room,42,1,18,168,1
1395,Sweet Suite Seattle,Belltown,47.61424,-122.34844,Entire home/apt,75,30,18,181,0
1396,Cheerful and Private West Seattle Suite,Riverview,47.54582,-122.36056,Entire home/apt,59,2,116,28,0
1397,Sweet private room,Lawton Park,47.65201,-122.39198,Private room,140,30,0,363,1
1398,2-King Executive Penthouse Near Pike & Waterfront,Central Business District,47.60691,-122.33871,Entire home/apt,286,1,102,151,0
1399,Walk to Space Needle Historic House with King Bed,Lower Queen Anne,47.63213,-122.36286,Entire home/apt,179,1,279,27,0
1400,Luxury townhome 8 min by bus to downtown Seattle,Fremont,47.66207,-122.34957,Entire home/apt,200,180,0,362,0
1401,Find Traditional Comfort in a Lake Union House,Westlake,47.6358,-122.342,Entire home/apt,295,30,4,365,0
1402,"Comfortable Remodeled Home w/ Spa Bath, Parking",Fremont,47.65392,-122.35509,Entire home/apt,213,2,67,175,0
1403,4 Bedroom Family Home on Beacon Hill,South Beacon Hill,47.52727,-122.28574,Entire home/apt,168,5,53,74,0
1404,Elegant & spacious home with convenient location near Volunteer Park!,Broadway,47.63523,-122.31731,Entire home/apt,516,2,35,333,0
1405,Views and fireplace,East Queen Anne,47.63644,-122.34699,Entire home/apt,250,30,12,322,0
1406,Gorgeous 2 BR Townhome with Peloton and 2 Offices,Minor,47.60984,-122.31518,Entire home/apt,248,7,27,0,0
1407,Alaska Junction Flat,Genesee,47.56051,-122.38856,Entire home/apt,150,5,180,0,0
1408,Upper - Brighton Guesthouse (Walk to Metro),Brighton,47.53362,-122.2772,Private room,499,1,5,344,1
1409,R1 - Brighton Queen Room (Walk to Metro),Brighton,47.53367,-122.27714,Private room,65,1,21,357,1
1410,R2 - Brighton Double Room (Walk to Metro),Brighton,47.53578,-122.27563,Private room,64,1,16,359,1
1411,R3 - Brighton Queen Room (Walk to Metro),Brighton,47.53441,-122.27596,Private room,65,1,15,356,1
1412,R4 - Brighton Queen Room (Walk to Metro),Brighton,47.53582,-122.27603,Private room,65,1,19,361,1
1413,West Seattle home with peekaboo Downtown Views,North Delridge,47.57103,-122.35865,Entire home/apt,149,2,126,269,0
1414,"New Modern Home, West Seattle",Highland Park,47.53571,-122.3453,Entire home/apt,90,30,77,304,0
1415,Tiny Tipsy Cabin,North Admiral,47.58638,-122.37903,Entire home/apt,121,2,215,133,0
1416,"Magical Treehouse #2, pvt bath, Walk to Light Rail",Columbia City,47.57248,-122.29852,Private room,59,3,156,50,1
1417,"The Camlin, WA, Studio Sleeps-4 #1",Central Business District,47.6139,-122.33276,Entire home/apt,226,30,0,64,0
1418,"The Camlin, WA, Studio Sleeps-4 #2",Central Business District,47.6139,-122.33276,Entire home/apt,226,30,0,64,0
1419,Bright University District 3BR Near Downtown & UW,Ravenna,47.67737,-122.30153,Entire home/apt,307,2,98,336,0
1420,"Beautiful, Spacious home in Fremont/Ballard",Fremont,47.65671,-122.36156,Entire home/apt,432,3,104,302,0
1421,Space Needle View!,Belltown,47.61655,-122.34656,Entire home/apt,111,2,250,82,0
1422,Pleasant Private Home on Beacon Hill,Mid-Beacon Hill,47.5527,-122.29329,Entire home/apt,225,30,56,35,0
1423,Greenlake Charmer,Phinney Ridge,47.67965,-122.34991,Entire home/apt,95,30,73,65,0
1424,Seattle Nest with Views,Phinney Ridge,47.66818,-122.35875,Private room,48,30,3,71,1
1425,Bright modern townhouse with rooftop deck,Leschi,47.59351,-122.2959,Entire home/apt,180,30,1,210,0
1426,Hummingbird Cottage in Quiet Residential Arbor Heights,Arbor Heights,47.50872,-122.38457,Entire home/apt,91,2,282,184,0
1427,Golden Gardens a Travelers Cozy Getaway NEARit ALL,North Beach/Blue Ridge,47.69156,-122.3906,Entire home/apt,126,2,177,170,0
1428,Space Needle Airbnb: 2 Bed/Bath + Small Parking,Belltown,47.61756,-122.34636,Entire home/apt,128,1,206,130,0
1429,Garden Apartment in Quiet Bryant Neighborhood,Ravenna,47.67178,-122.29932,Entire home/apt,53,30,14,165,0
1430,Minerva Inn - Paprika Room - Capitol Hill,Broadway,47.62247,-122.31765,Private room,84,2,180,114,1
1431,Seattle Seward Park Haven,Seward Park,47.55533,-122.26877,Entire home/apt,330,4,63,92,0
1432,Brand New Home in Prime Ballard Location,Adams,47.675045815020205,-122.39496866498844,Entire home/apt,320,2,242,86,0
1433,Jimi Hendrix Park Vintage Suite 1,Atlantic,47.58912,-122.29985,Entire home/apt,75,3,213,167,0
1434,Cozy Green Lake Bungalow,Wallingford,47.66308,-122.3425,Entire home/apt,256,2,98,0,0
1435,Seattle Nest,Phinney Ridge,47.66714,-122.35702,Private room,40,30,0,49,1
1436,Cozy West Seattle Home with a Sauna and City Views,Genesee,47.56964,-122.37328,Entire home/apt,150,2,3,142,0
1437,***Waterfront Condo! A Rare Find! Free Parking!***,Pike-Market,47.60888,-122.3437,Entire home/apt,235,2,82,205,0
1438,Fully Furnished Studio Columbia City/ Mt Baker,Mount Baker,47.57031,-122.28511,Entire home/apt,100,30,1,179,0
1439,Charming Mt. Baker Home,Mount Baker,47.58458,-122.29166,Entire home/apt,175,30,7,16,0
1440,"Stylish, Modern & Cozy Apartment w/full bathroom",North College Park,47.69398,-122.33836,Entire home/apt,97,2,203,153,0
1441,Peaceful Urban Retreat,Greenwood,47.70431,-122.36025,Entire home/apt,95,3,91,359,0
1442,Cozy Backyard Cottage in North Seattle,Greenwood,47.70287,-122.34837,Entire home/apt,80,2,77,78,0
1443,"The Speakeasy, a Green Lake Getaway",Green Lake,47.67338,-122.32663,Entire home/apt,101,3,128,273,0
1444,"Luxury bay view apartment w/ a shared hot tub, community pool and gym!",Pike-Market,47.60934,-122.34014,Entire home/apt,193,30,11,363,0
1445,Unique Seattle Home/Yellow Room - 1 Bedroom,Columbia City,47.55942,-122.28134,Private room,100,2,25,261,1
1446,Entire 2beds Unit in West Seattle,Riverview,47.53908,-122.35567,Entire home/apt,79,2,252,298,0
1447,West Seattle Oasis,North Admiral,47.57334,-122.37645,Entire home/apt,78,2,204,209,0
1448,Couples Retreat The Lovely Cozy Suite,North College Park,47.69354,-122.33807,Entire home/apt,80,2,312,60,0
1449,Sleek Seattle Studio 5 Min to Downtown Ballard!,Crown Hill,47.69456,-122.37571,Entire home/apt,92,2,13,352,0
1450,Tangletown King Suite with Kitchen and Private Study,Wallingford,47.66594,-122.33401,Entire home/apt,155,4,97,129,0
1451,"Seattle Oasis:  Arboretum, UW, Cap. Hill",Stevens,47.63199,-122.30131,Entire home/apt,129,2,101,165,0
1452,Sonya's House-Private One Bedroom!,Fremont,47.65534,-122.34583,Entire home/apt,89,1,126,17,0
1453,Cozy  Beach Cabin apartment,North Admiral,47.58328,-122.39829,Entire home/apt,115,90,162,0,0
1454,HUGE 2 bdrm Gorgeous Bay views nxt 2 Space Needle!,Lower Queen Anne,47.62306,-122.36231,Entire home/apt,179,30,87,41,0
1455,"Puget Sound Views! Patio, Balcony & Fireplace",Gatewood,47.5297,-122.38664,Entire home/apt,161,2,23,289,0
1456,Private Suite in Charming Craftsman,Fremont,47.66308,-122.34934,Entire home/apt,95,3,106,148,0
1457,Spacious Self-Contained Garden Suite near UW,Wedgwood,47.6844,-122.28185,Entire home/apt,129,30,45,201,0
1458,"Vivid, Colorful Craftsman with a Patio and Fire Pit",Brighton,47.54217,-122.28135,Entire home/apt,75,2,32,34,0
1459,New Townhouse with Downtown Views,Wallingford,47.65443,-122.32755,Entire home/apt,217,2,192,64,0
1460,Garden Suite in Ballard,Sunset Hill,47.68733,-122.39381,Entire home/apt,80,3,18,0,0
1461,Greenlake MIL,Roosevelt,47.6828,-122.31734,Entire home/apt,75,30,1,79,0
1462,Warm and Welcoming Craftsman Near Tranquil Woodland Park,Fremont,47.6643,-122.35038,Entire home/apt,344,4,65,82,0
1463,Rejuvenation Suite with Backyard Patio,Wallingford,47.67058,-122.33761,Private room,107,1,183,0,1
1464,Taylor's Water View,Belltown,47.614338,-122.348099,Entire home/apt,235,30,91,291,0
1465,Private Lakeview Guest Suite,Matthews Beach,47.71026,-122.27826,Entire home/apt,115,5,51,56,0
1466,ALKI BEACH RETREATE (Monthly rental),Alki,47.577522,-122.408356,Entire home/apt,75,30,12,1,0
1467,Historic Craftsman in the heart of Fremont,Fremont,47.65056,-122.34598,Entire home/apt,210,30,153,87,0
1468,The Little Owl Tiny House,Ravenna,47.67477,-122.29889,Entire home/apt,93,2,84,272,0
1469,Artist Suite w/Parking and Fishpond,Fremont,47.64986,-122.34666,Entire home/apt,159,2,130,77,0
1470,Ravenna/UW/Greenlake Private Room W/ 2 Double Beds,Roosevelt,47.67318,-122.31706,Private room,54,2,35,32,1
1471,Ravenna/UW/Greenlake Private Room with Queen bed,Roosevelt,47.67242,-122.31694,Private room,50,2,15,9,1
1472,CAPITAL HILL SEATTLE 4BDS 1B FULLY UPDATED IN 2018,Minor,47.6102,-122.31003,Entire home/apt,281,1,57,98,0
1473,Trendy Travel Accommodations in South Seattle,Mid-Beacon Hill,47.54472,-122.28621,Entire home/apt,73,30,166,249,0
1474,Centrally Located Sunny Modern Townhouse,Atlantic,47.59922,-122.31107,Entire home/apt,250,1,109,147,0
1475,RA - Brighton Queen Room (Walk to Metro),Brighton,47.53632,-122.28051,Private room,63,1,64,363,1
1476,Ravenna/UW/Greenlake Charmer (Attic - Whole Apt),University District,47.6715,-122.31738,Entire home/apt,62,2,74,13,0
1477,RB - Brighton Queen Room (Walk to Metro),Brighton,47.53649,-122.28024,Private room,63,1,59,361,1
1478,Lower - Brighton Retreat (Walk to Metro),Brighton,47.53655833427013,-122.27962390774996,Private room,249,1,5,356,1
1479,"Spacious Contact-less Apt, Centrally located",Minor,47.60879,-122.30819,Entire home/apt,121,2,156,54,0
1480,Central Seattle-Jimi Hendrix Park Suite B,Atlantic,47.58912,-122.29985,Entire home/apt,78,3,226,176,0
1481,Seattle City Life,Belltown,47.61418,-122.35331,Entire home/apt,75,180,2,234,0
1482,Capitol Hill 2-Bedroom Penthouse :: Broadcast,Minor,47.61337,-122.31385,Entire home/apt,220,2,234,157,0
1483,"Magical Treehouse #3, Walk to Light Rail",North Beacon Hill,47.57251,-122.29948,Private room,59,3,138,75,1
1484,Crown Hill Master Retreat,Crown Hill,47.69381,-122.36768,Private room,81,30,12,294,1
1485,Stylish Room in a Modern Bungalow Just Steps from Light Rail,Brighton,47.54175,-122.28165,Private room,47,1,235,157,1
1486,Luxe Lakefront Home with Patio & Mountain Views,Cedar Park,47.73303,-122.2862,Entire home/apt,204,2,46,315,0
1487,"Cute, quiet and super central! Easy parking",Green Lake,47.67387,-122.33153,Private room,50,30,19,167,1
1488,Stroll to Pikes Market Waterfront Condo With Balcony,Pike-Market,47.60888,-122.3437,Entire home/apt,213,1,239,200,0
1489,Emerald City Studio,Belltown,47.61806,-122.34553,Entire home/apt,122,2,211,83,0
1490,Walk to Fremont Tech Scene|Wallingford Restaurants,Wallingford,47.65241,-122.34173,Entire home/apt,325,30,93,24,0
1491,Queen Anne City-view Apartment,East Queen Anne,47.62973,-122.34673,Entire home/apt,103,2,211,239,0
1492,Magnolia Private Gem,Southeast Magnolia,47.63874,-122.39556,Entire home/apt,110,1,189,74,0
1493,Mid-Century Home on Alki with Pool,Alki,47.58917,-122.39221,Entire home/apt,148,30,104,129,0
1494,Ravenna/UW/Greenlake Charmer (Basement Queen Bed1),University District,47.67194,-122.31927,Private room,42,2,50,25,1
1495,Ravenna/UW/Greenlake Charmer (Basement Queen Bed2),University District,47.67179,-122.31714,Private room,42,2,60,6,1
1496,Ravenna/UW/Greenlake Charmer (Basement Queen Bed3),Roosevelt,47.67382,-122.31705,Private room,42,2,60,31,1
1497,Arboretum Garden Apartment,Stevens,47.62616,-122.29617,Entire home/apt,75,2,152,67,0
1498,Cap Hill / Madison Valley Townhouse,Stevens,47.62037,-122.3033,Entire home/apt,280,30,0,30,0
1499,Stunning/Lux Queen Anne Daylight Basement Suite,North Queen Anne,47.65191,-122.37184,Entire home/apt,89,30,61,226,0
1500,"Seattle Vacation Home: Thomas Lodge ""Vermont"" - Bright 1 Bed/1 Bath",Mann,47.62212,-122.29703,Entire home/apt,80,30,15,332,0
1501,The Grand MIL,Madrona,47.61544,-122.28468,Entire home/apt,115,30,36,166,0
1502,Beach DR private town home,Seaview,47.55139,-122.39781,Entire home/apt,141,1,32,365,0
1503,Come Relax in Our Custom-Built Backyard Cottage,Loyal Heights,47.68024,-122.38701,Entire home/apt,125,2,89,17,0
1504,The Water Lodge on Queen Anne,West Queen Anne,47.6394,-122.35748,Entire home/apt,531,2,68,0,0
1505,"2BR, 3 beds, outdoor area, short walk to transit",Fremont,47.65375,-122.35633,Entire home/apt,155,2,63,172,0
1506,The Captain’s Cottage in Ballard,West Woodland,47.67194,-122.36987,Entire home/apt,125,3,59,12,0
1507,Georgetown-House,Georgetown,47.54204,-122.32256,Entire home/apt,229,2,162,357,0
1508,Capitol Hill Oasis in the City of Seattle,Broadway,47.62846,-122.32052,Private room,99,30,0,364,1
1509,"Mt. Baker Suite - Free Parking,  Pets Welcome",Mount Baker,47.5735,-122.2903,Entire home/apt,56,2,130,278,0
1510,"Seattle, Capitol Hill Oasis, Furnished Apartment",Broadway,47.62846,-122.32052,Entire home/apt,99,30,3,180,0
1511,Ballard Hill Home,Loyal Heights,47.67825,-122.38788,Entire home/apt,150,30,3,57,0
1512,Modern Studio in the Heart of the City,Belltown,47.61479,-122.34618,Entire home/apt,158,2,254,225,0
1513,Downtown Seattle Loft - Walk to Pike Place & More!,Belltown,47.61398,-122.35091,Entire home/apt,107,30,26,282,0
1514,Private ❤️ of Queen Anne Cottage:1 Block to QA Ave,East Queen Anne,47.63495,-122.35647,Entire home/apt,107,3,234,46,0
1515,"Bright, top floor - work and walk from home",West Woodland,47.67553,-122.37562,Entire home/apt,105,180,2,186,0
1516,Cozy Ballard home with hot tub,Whittier Heights,47.6805,-122.36611,Entire home/apt,180,30,1,28,0
1517,Walk to Beach Dream House- Entire House,South Lake Union,47.61909,-122.33536,Private room,450,120,0,269,1
1518,Center UW Fast Internet Spacious 215,University District,47.66298,-122.31444,Entire home/apt,91,1,5,154,0
1519,Fully-Loaded Modern Suite,Crown Hill,47.69238,-122.36942,Entire home/apt,79,30,146,139,0
1520,Waterfront Tuscan villa Apt. 5 Min. from Ballard,North Beach/Blue Ridge,47.69849,-122.39957,Entire home/apt,131,30,41,352,0
1521,Luxury home with stunning views near the Stadiums,North Beacon Hill,47.58235,-122.31833,Entire home/apt,372,2,130,42,0
1522,Super spacious modern townhome close to downtown,Haller Lake,47.7336,-122.34175,Entire home/apt,164,1,348,34,0
1523,"Modern View home  in Cap Hill, Walk to everything!",Minor,47.61161,-122.31326,Entire home/apt,253,1,129,0,0
1524,Modern garden suite - two blocks to light rail!,Columbia City,47.56403,-122.2939,Entire home/apt,103,1,294,9,0
1525,Spacious * Work Space * Ideal for Extended Stay,Greenwood,47.69579,-122.35053,Entire home/apt,195,30,8,122,0
1526,The Zen House,Wedgwood,47.69207,-122.28083,Entire home/apt,307,30,39,149,0
1527,Seattle Vacation Home: The Campus; 8 bedrooms - sleeps up to 23!,Madrona,47.61666,-122.28984,Entire home/apt,539,30,53,330,0
1528,"Seattle Vacation Home: The Arboretum - 7 bedroom masterpiece, sleeps up to 28!",Montlake,47.63652,-122.30156,Entire home/apt,418,30,41,310,0
1529,"Seattle Vacation Home: Thomas Lodge ""Philly"" - Bright 1 Bed/1 Bath",Mann,47.62078,-122.29718,Entire home/apt,92,30,29,296,0
1530,"Seattle Vacation Home: House of Suffrage - Luxury 5 bedroom, sleeps 16!",Mann,47.61134,-122.30069,Entire home/apt,367,30,53,358,0
1531,"Seattle Vacation Home: The Big Top - Modern 5 bedroom, gameroom, sleeps 20",Mann,47.61663,-122.29963,Entire home/apt,378,30,56,322,0
1532,Seattle Vacation Home: Fields of Dreams - Great Location | 2 Master Suites! | 5,Mann,47.61946,-122.30001,Entire home/apt,336,30,65,358,0
1533,Seattle Vacation Home: Life's A Game - 3 bedrooms each w/ dedicated bath,Mann,47.62129,-122.29701,Entire home/apt,373,1,39,362,0
1534,Seattle Vacation Home: The Vineyard: 3 bedroom/2.5 bathroom,Stevens,47.62196,-122.30847,Entire home/apt,283,30,87,350,0
1535,Seattle Vacation Home: Upscale & PRIME Location - Modern Kitchen | Jetted Tub,Mann,47.62091,-122.29874,Entire home/apt,229,30,89,345,0
1536,"Seattle Vacation Home: The Aerodrome - Family-friendly, CLEAN & Great Location",Mann,47.62042,-122.29981,Entire home/apt,218,30,34,358,0
1537,Seattle Vacation Home: Graceland - Modern 4 bed/3.5 bath great location,Mann,47.61896,-122.3001,Entire home/apt,292,30,47,363,0
1538,"Seattle Vacation Home: The Autobahn - 3 bed/2 bath, great outdoor space!",Madrona,47.61729,-122.29505,Entire home/apt,223,30,69,263,0
1539,"Seattle Vacation Home: The Depot - Luxury 3 bed/2.5 bath, great location",Mann,47.61972,-122.2997,Entire home/apt,248,30,48,351,0
1540,Seattle Vacation Home: Life's A Mountain - 3 bedrooms each w/ ensuite bath,Mann,47.62184,-122.29776,Entire home/apt,264,30,39,353,0
1541,"Seattle Vacation Home: The Chalet - Modern 2 bed craftsman, great location",Mann,47.61822,-122.29643,Entire home/apt,126,30,70,340,0
1542,"Seattle Vacation Home: Thomas Lodge ""Boston"" - Bright & Comfy, Large Balcony | Garage",Mann,47.62074,-122.29739,Entire home/apt,123,30,42,326,0
1543,"Seattle Vacation Home: Thomas Lodge ""New York"" - Bright & Comfy 2 Bed/2 Bath",Stevens,47.62263,-122.29867,Entire home/apt,123,30,43,336,0
1544,"Seattle Vacation Home: Wall Street - Luxury 3 bed/2.5 bath, great location",Stevens,47.62091,-122.30082,Entire home/apt,221,30,54,346,0
1545,"Seattle Vacation Home: Off The Wall - 3 bed/2.5 bath, brand new everything",Mann,47.61876,-122.29988,Entire home/apt,229,30,67,343,0
1546,"Seattle Vacation Home: Life's a Beach - Comfort, LOCATION, 3 En Suites!",Mann,47.62192,-122.2979,Entire home/apt,228,30,35,362,0
1547,Beautiful  bedroom and bathroom in Columbia City,Columbia City,47.55731,-122.27975,Private room,68,30,97,363,1
1548,Forest view in a downtown 9th floor condo,First Hill,47.61099,-122.32916,Entire home/apt,119,3,58,0,0
1549,Cute 2 bedroom Bungelow 3 blocks from LightRail,Brighton,47.53804,-122.27413,Entire home/apt,125,3,67,80,0
1550,Private Studio Sanctuary in Beach Community,Arbor Heights,47.503071,-122.37886,Entire home/apt,58,14,85,45,0
1551,Lake Union Getaway,East Queen Anne,47.63869,-122.34275,Entire home/apt,110,30,139,228,0
1552,Private Room Available in Dog Lover's Paradise,Minor,47.61115,-122.31332,Private room,69,19,2,278,1
1553,Vivacious Lake View Seattle Apartment w/ Balcony~!,Eastlake,47.63927,-122.32372,Entire home/apt,160,1,186,242,0
1554,Southern Bryant Suite,Bryant,47.66297,-122.28711,Entire home/apt,126,2,101,169,0
1555,Green Lake Retreat,Wallingford,47.6656,-122.33826,Entire home/apt,129,30,126,2,0
1556,"Private Room, View, dwntwn 30 min, avail for rent",Gatewood,47.54562,-122.38371,Private room,27,30,43,6,1
1557,Green Lake Craftsman just across from the Lake,Green Lake,47.68332,-122.32968,Entire home/apt,350,4,31,0,0
1558,West Seattle Urban Farm & Garden Loft,Roxhill,47.53054,-122.37361,Entire home/apt,85,30,29,202,0
1559,Your Pacific North West Escapade,South Beacon Hill,47.53299,-122.2925,Entire home/apt,85,30,21,282,0
1560,Elegant Two-Bedroom By Space Needle And Amazon,Belltown,47.61688,-122.34721,Entire home/apt,188,2,108,77,0
1561,Cozy Cottage w/old-world charm in West Seattle,Gatewood,47.54188,-122.38077,Entire home/apt,111,3,160,176,0
1562,Cool Ballard Bungalow w/awesome deck and Swim Spa,Loyal Heights,47.68295,-122.37863,Entire home/apt,321,30,44,214,0
1563,Baker Haven,Leschi,47.60193,-122.29574,Entire home/apt,185,30,4,358,0
1564,Cozy 2br lower unit steps from Light Rail train,Brighton,47.53958,-122.27613,Entire home/apt,113,1,95,84,0
1565,Modern Rainier Beach studio,Rainier Beach,47.51173,-122.25812,Entire home/apt,80,2,155,258,0
1566,Lake View Retreat in North Seattle,Bitter Lake,47.72746,-122.34878,Entire home/apt,383,1,112,359,0
1567,Beacon Hill 3BR+Office w/ Peloton.  Easy Walking.,North Beacon Hill,47.57672,-122.30311,Entire home/apt,135,30,3,125,0
1568,Ballard Blue Jay. Cheerful 1920s house in Ballard.,Loyal Heights,47.67762,-122.38498,Entire home/apt,135,3,57,179,0
1569,"Jet City Lodge: 3BR Foosball, Sauna, Trampoline!",Rainier Beach,47.50846,-122.26169,Entire home/apt,260,3,42,327,0
1570,"Private, Stunning Backyard Studio with Covered Patio",Wedgwood,47.69631,-122.29938,Entire home/apt,133,2,189,39,0
1571,"Sweet Garden Efficiency Studio, Seattle",South Beacon Hill,47.52055,-122.28484,Entire home/apt,60,4,171,0,0
1572,Awesome Beach Hideout-Msg host for 30+days,Alki,47.56246,-122.40389,Entire home/apt,120,30,55,150,0
1573,New Georgetown Gem with Roof Patio & Skyline View,Georgetown,47.54238,-122.32077,Entire home/apt,138,2,30,326,0
1574,Monthly or Long Term Sparkling Clean Apartment,North Queen Anne,47.65016,-122.37479,Entire home/apt,99,30,106,142,0
1575,420 Garden Studio,Greenwood,47.70218,-122.35056,Entire home/apt,75,30,89,1,0
1576,Queen Anne Home with Sweeping View-Free Parking,North Queen Anne,47.6515,-122.36688,Entire home/apt,173,3,150,74,0
1577,Sunny Home with Vintage Charm & Mountain Views,North Queen Anne,47.64077,-122.36789,Entire home/apt,177,2,21,359,0
1578,Wallingford Studio Apartment,Wallingford,47.66544,-122.3331,Entire home/apt,95,2,50,90,0
1579,"Belltown oasis: Space Needle, MOPOP, Chihuly, Luxe",Central Business District,47.60729,-122.33125,Entire home/apt,225,3,51,159,0
1580,"Hip, Comfortable, Well-Located One Bedroom",Genesee,47.57003,-122.38744,Entire home/apt,68,3,249,43,0
1581,Panoramic Ocean view @Seattle Cntr w. free parking,Lower Queen Anne,47.62489,-122.36275,Entire home/apt,250,2,2,246,0
1582,Queen Anne,North Queen Anne,47.64848,-122.35716,Entire home/apt,250,30,49,193,0
1583,2BR/2BA Downtown/Convention Center - FREE Parking,First Hill,47.61287,-122.32899,Entire home/apt,286,3,145,167,0
1584,7 BDRM QUEEN ANNE RETREAT  - Prime/Quiet location!,West Queen Anne,47.63444,-122.3709,Entire home/apt,750,2,78,263,0
